Borough,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
Hillingdon,2021-07-05,-17.714285714285715,-1.7142857142857142,88.28571428571429,-57.857142857142854,-28.142857142857142,7.571428571428571
Hillingdon,2021-07-06,-17.714285714285715,-0.8571428571428571,88.71428571428571,-57.857142857142854,-28.0,7.857142857142857
Hillingdon,2021-07-07,-17.571428571428573,-0.5714285714285714,85.85714285714286,-57.857142857142854,-27.857142857142858,8.0
Hillingdon,2021-07-08,-18.0,-0.7142857142857143,80.14285714285714,-57.857142857142854,-28.142857142857142,8.142857142857142
Hillingdon,2021-07-09,-17.857142857142858,-0.5714285714285714,80.71428571428571,-57.857142857142854,-28.142857142857142,8.142857142857142
Hillingdon,2021-07-10,-17.714285714285715,-0.42857142857142855,79.57142857142857,-57.857142857142854,-28.142857142857142,8.142857142857142
Hillingdon,2021-07-11,-16.714285714285715,0.2857142857142857,86.28571428571429,-57.285714285714285,-28.0,7.714285714285714
Hillingdon,2021-07-12,-17.428571428571427,-0.42857142857142855,82.28571428571429,-57.285714285714285,-28.571428571428573,8.0
Hillingdon,2021-07-13,-16.714285714285715,0.14285714285714285,91.0,-57.0,-28.571428571428573,7.857142857142857
Hillingdon,2021-07-14,-16.571428571428573,0.14285714285714285,96.71428571428571,-56.857142857142854,-28.714285714285715,7.857142857142857
Hillingdon,2021-07-15,-16.142857142857142,0.14285714285714285,99.0,-56.714285714285715,-28.714285714285715,7.857142857142857
Hillingdon,2021-07-16,-16.0,0.5714285714285714,100.28571428571429,-56.42857142857143,-29.0,7.857142857142857
Hillingdon,2021-07-17,-16.428571428571427,0.42857142857142855,109.28571428571429,-56.142857142857146,-29.285714285714285,7.714285714285714
Hillingdon,2021-07-18,-17.142857142857142,0.2857142857142857,116.0,-56.285714285714285,-29.0,7.714285714285714
Hillingdon,2021-07-19,-15.857142857142858,2.4285714285714284,120.57142857142857,-55.57142857142857,-29.142857142857142,7.428571428571429
Hillingdon,2021-07-20,-15.714285714285714,3.0,118.85714285714286,-55.285714285714285,-29.857142857142858,7.428571428571429
Hillingdon,2021-07-21,-15.714285714285714,3.7142857142857144,117.28571428571429,-55.0,-30.428571428571427,7.428571428571429
Hillingdon,2021-07-22,-15.571428571428571,4.571428571428571,120.71428571428571,-54.714285714285715,-31.142857142857142,7.285714285714286
Hillingdon,2021-07-23,-15.571428571428571,4.142857142857143,119.57142857142857,-54.57142857142857,-32.0,7.285714285714286
Hillingdon,2021-07-24,-15.571428571428571,3.5714285714285716,109.42857142857143,-54.285714285714285,-32.0,7.428571428571429
Hillingdon,2021-07-25,-16.0,2.4285714285714284,96.0,-53.857142857142854,-32.42857142857143,7.571428571428571
Hillingdon,2021-07-26,-15.857142857142858,1.2857142857142858,98.57142857142857,-54.285714285714285,-33.42857142857143,7.714285714285714
Hillingdon,2021-07-27,-15.857142857142858,0.2857142857142857,96.57142857142857,-54.285714285714285,-34.142857142857146,7.857142857142857
Hillingdon,2021-07-28,-16.285714285714285,-1.4285714285714286,87.85714285714286,-54.285714285714285,-35.0,8.142857142857142
Hillingdon,2021-07-29,-15.714285714285714,-2.2857142857142856,86.0,-54.142857142857146,-35.714285714285715,8.142857142857142
Hillingdon,2021-07-30,-16.142857142857142,-3.0,73.14285714285714,-54.285714285714285,-36.285714285714285,8.428571428571429
Hillingdon,2021-07-31,-16.0,-3.4285714285714284,68.85714285714286,-54.142857142857146,-36.142857142857146,8.285714285714286
Hillingdon,2021-08-01,-15.285714285714286,-3.142857142857143,72.0,-53.857142857142854,-35.714285714285715,8.142857142857142
Hillingdon,2021-08-02,-15.285714285714286,-3.5714285714285716,69.14285714285714,-53.57142857142857,-35.857142857142854,8.0
Hillingdon,2021-08-03,-15.142857142857142,-3.7142857142857144,72.28571428571429,-53.42857142857143,-36.0,7.857142857142857
Hillingdon,2021-08-04,-14.571428571428571,-3.4285714285714284,83.0,-53.285714285714285,-36.0,7.571428571428571
Hillingdon,2021-08-05,-15.428571428571429,-4.142857142857143,74.28571428571429,-53.42857142857143,-36.142857142857146,7.714285714285714
Hillingdon,2021-08-06,-15.428571428571429,-4.428571428571429,76.85714285714286,-53.142857142857146,-36.142857142857146,7.571428571428571
Hillingdon,2021-08-07,-15.857142857142858,-4.571428571428571,73.14285714285714,-53.142857142857146,-36.285714285714285,7.714285714285714
Hillingdon,2021-08-08,-16.285714285714285,-5.142857142857143,66.28571428571429,-52.857142857142854,-36.57142857142857,7.857142857142857
Hillingdon,2021-08-09,-16.857142857142858,-5.857142857142857,57.285714285714285,-52.714285714285715,-36.57142857142857,8.0
Hillingdon,2021-08-10,-16.285714285714285,-5.571428571428571,58.142857142857146,-52.285714285714285,-36.57142857142857,7.857142857142857
Hillingdon,2021-08-11,-16.142857142857142,-5.428571428571429,57.714285714285715,-51.857142857142854,-36.57142857142857,7.857142857142857
Hillingdon,2021-08-12,-15.428571428571429,-5.142857142857143,62.42857142857143,-51.285714285714285,-36.42857142857143,7.714285714285714
Hillingdon,2021-08-13,-15.0,-4.857142857142857,67.42857142857143,-51.0,-36.57142857142857,7.571428571428571
Hillingdon,2021-08-14,-14.571428571428571,-4.857142857142857,79.0,-50.57142857142857,-36.42857142857143,7.285714285714286
Hillingdon,2021-08-15,-14.0,-4.571428571428571,86.85714285714286,-50.142857142857146,-36.142857142857146,7.0
Hillingdon,2021-08-16,-13.428571428571429,-3.857142857142857,94.57142857142857,-49.714285714285715,-36.142857142857146,6.857142857142857
Hillingdon,2021-08-17,-14.142857142857142,-4.571428571428571,88.57142857142857,-49.57142857142857,-36.285714285714285,7.0
Hillingdon,2021-08-18,-14.285714285714286,-4.857142857142857,84.0,-49.57142857142857,-36.285714285714285,7.0
Hillingdon,2021-08-19,-14.285714285714286,-5.0,85.28571428571429,-49.57142857142857,-36.285714285714285,7.0
Hillingdon,2021-08-20,-14.285714285714286,-5.142857142857143,83.85714285714286,-49.42857142857143,-36.142857142857146,7.0
Hillingdon,2021-08-21,-14.428571428571429,-5.0,76.14285714285714,-49.285714285714285,-36.42857142857143,7.142857142857143
Hillingdon,2021-08-22,-14.571428571428571,-5.142857142857143,74.57142857142857,-49.142857142857146,-36.142857142857146,7.142857142857143
Hillingdon,2021-08-23,-14.285714285714286,-5.142857142857143,76.71428571428571,-49.0,-36.0,7.0
Hillingdon,2021-08-24,-13.714285714285714,-4.857142857142857,81.57142857142857,-48.857142857142854,-35.714285714285715,6.857142857142857
Hillingdon,2021-08-25,-13.142857142857142,-4.571428571428571,84.14285714285714,-48.285714285714285,-35.714285714285715,6.857142857142857
Hillingdon,2021-08-26,-12.857142857142858,-4.142857142857143,82.57142857142857,-47.857142857142854,-35.714285714285715,6.857142857142857
